Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2023-02-21,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-21 08:37:53,false,0.87,0.73,29
2023-02-21,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-02-21 10:06:14,false,0.40,0.06,1
2023-02-21,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-02-21 01:12:30,false,10.29,0.01,8
2023-02-21,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-21 12:22:54,false,0.12,0.08,6
2023-02-21,kettybot,PNT102213716165,20:50:E7:02:36:E0,Soft-servis,2023-02-21 17:29:43,false,0.00,0.00,1
2023-02-21,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-21 08:38:35,false,0.86,0.94,46
2023-02-21,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-21 13:20:35,false,0.16,0.13,7
2023-02-21,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-21 00:27:32,false,0.04,0.07,2
2023-02-21,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-21 11:08:23,false,0.36,0.33,15
2023-02-21,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-21 10:32:10,false,0.96,1.37,28
2023-02-21,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-21 11:51:11,false,0.65,0.60,32
2023-02-21,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-21 01:50:18,false,8.66,0.88,26
2023-02-21,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-21 10:37:57,false,1.87,1.87,120
2023-02-21,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-21 00:05:01,false,0.42,0.42,33
2023-02-21,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-21 12:17:36,false,0.21,0.32,1
2023-02-21,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-02-21 00:22:27,false,0.13,0.16,8
2023-02-21,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-21 08:29:48,false,2.00,3.28,6
2023-02-21,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-21 04:31:10,false,0.98,0.64,19
2023-02-21,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-21 02:39:35,false,1.84,1.65,38
2023-02-20,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-20 02:53:34,false,1.61,1.71,53
2023-02-20,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-20 04:46:10,false,1.73,2.05,34
2023-02-20,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-20 00:14:44,false,0.25,0.23,21
2023-02-20,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-19 19:16:19,false,5.23,1.17,38
2023-02-20,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-20 08:15:23,false,4.24,6.77,7
2023-02-20,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-20 01:08:56,false,0.35,0.44,23
2023-02-20,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-20 10:18:21,false,0.19,0.17,16
2023-02-20,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-20 07:21:11,false,1.15,1.36,63
2023-02-20,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-20 00:03:56,false,0.43,0.48,34
2023-02-20,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-20 09:33:56,false,1.93,2.34,41
2023-02-20,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-20 12:20:18,false,2.16,3.32,2
2023-02-20,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-20 09:48:44,false,0.69,0.42,13
2023-02-20,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-20 11:53:55,false,0.60,0.41,27
2023-02-20,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-20 01:27:37,false,0.04,0.05,2
2023-02-19,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-19 18:21:35,false,0.14,0.15,6
2023-02-19,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-19 03:32:48,false,1.95,2.36,45
2023-02-19,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-19 13:18:26,false,0.19,0.08,10
2023-02-19,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-02-19 12:29:43,false,0.00,0.00,1
2023-02-19,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-19 09:07:03,false,2.38,1.62,89
2023-02-19,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-19 15:50:08,false,0.66,0.59,44
2023-02-19,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-02-19 14:43:58,false,0.77,0.15,5
2023-02-19,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-19 09:10:41,false,0.32,0.51,5
2023-02-19,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-19 02:49:36,false,3.67,3.48,72
2023-02-19,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-18 16:10:28,false,8.33,0.55,31
2023-02-19,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-18 23:51:53,false,0.64,0.50,46
2023-02-19,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-19 06:12:28,false,1.29,1.09,60
2023-02-19,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-19 07:19:29,false,3.18,3.25,63
2023-02-19,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-19 12:00:22,false,8.49,11.09,1
2023-02-19,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-02-19 02:15:52,false,0.24,0.23,17
2023-02-19,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-19 00:10:59,false,0.32,0.29,18
2023-02-19,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-19 05:44:29,false,0.76,0.58,19
2023-02-18,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-18 08:00:51,false,1.49,2.26,17
2023-02-18,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-02-18 10:56:40,false,0.56,0.47,17
2023-02-18,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-02-18 01:16:20,false,4.23,4.21,131
2023-02-18,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-18 10:10:22,false,0.33,0.28,21
2023-02-18,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-18 08:21:09,false,1.15,0.84,45
2023-02-18,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-02-18 04:14:27,false,6.26,0.57,5
2023-02-18,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-18 00:09:57,false,0.33,0.31,26
2023-02-18,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-02-18 04:21:03,false,0.15,0.03,19
2023-02-18,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-18 09:53:53,false,1.60,1.03,52
2023-02-18,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-02-18 10:22:39,false,0.12,0.03,2
2023-02-18,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-18 11:59:21,false,0.51,0.77,4
2023-02-18,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-18 16:29:28,false,0.01,0.02,1
2023-02-18,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-02-18 10:06:56,false,1.38,1.07,99
2023-02-18,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-18 00:05:08,false,0.41,0.31,17
2023-02-18,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-18 00:12:33,false,0.29,0.26,21
2023-02-18,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-02-18 05:47:35,false,1.71,1.32,135
2023-02-18,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-18 05:47:53,false,1.70,1.63,86
2023-02-18,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-18 14:27:18,false,0.04,0.06,3
2023-02-18,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-02-17 23:44:58,false,0.75,0.83,29
2023-02-18,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-18 07:52:09,false,3.63,4.29,90
2023-02-18,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-02-18 11:41:53,false,0.80,0.32,55
2023-02-18,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-17 22:29:48,false,2.00,0.92,42
2023-02-18,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-18 00:49:54,false,9.67,1.09,44
2023-02-18,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-02-18 00:06:09,false,0.40,0.43,25
2023-02-18,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-02-18 00:02:55,false,0.45,0.43,21
2023-02-18,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-18 02:36:41,false,2.89,3.07,60
2023-02-18,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-02-18 09:59:11,false,0.51,0.34,40
2023-02-18,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-18 02:17:04,false,3.22,3.04,60
2023-02-18,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-02-17 23:14:15,false,1.26,0.42,27
2023-02-18,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-18 00:20:08,false,1.16,1.33,91
2023-02-17,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-02-17 09:40:37,false,0.82,0.53,67
2023-02-17,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-02-16 06:17:27,false,19.21,0.00,5
2023-02-17,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-02-16 23:40:18,false,0.83,0.70,68
2023-02-17,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2023-02-17 21:21:41,false,0.14,0.16,9
2023-02-17,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-17 07:35:20,false,0.91,0.97,52
2023-02-17,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-17 11:09:08,false,0.35,0.28,13
2023-02-17,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-17 09:23:16,false,0.11,0.07,10
2023-02-17,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-17 14:25:57,false,0.07,0.14,7
2023-02-17,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-02-16 23:02:38,false,1.46,1.47,85
2023-02-17,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-17 07:04:00,false,0.43,0.50,15
2023-02-17,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-17 11:02:50,false,1.45,1.98,36
2023-02-17,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-16 23:56:25,false,0.56,0.46,42
2023-02-17,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-02-17 06:15:20,false,1.24,1.16,108
2023-02-17,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-17 11:35:14,false,0.91,1.37,2
2023-02-17,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-02-17 10:10:16,false,5.33,0.58,2
2023-02-17,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-17 13:23:44,false,0.10,0.10,4
2023-02-17,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-17 00:22:33,false,0.12,0.14,10
2023-02-17,bellabot,sv1114223233003,20:50:E7:39:7C:16,Soft-Stend,2023-02-17 12:40:40,false,0.82,0.94,32
2023-02-17,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-17 10:45:09,false,1.75,1.87,130
2023-02-17,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-17 15:27:26,false,0.04,0.06,2
2023-02-17,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-17 03:24:37,false,1.09,1.20,29
2023-02-17,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-17 09:06:13,false,1.40,2.09,13
2023-02-17,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-02-16 22:40:31,false,1.82,0.82,95
2023-02-17,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-17 10:05:31,false,0.41,0.41,24
2023-02-17,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-02-16 22:53:27,false,1.61,1.22,77
2023-02-17,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-02-17 13:26:04,false,0.07,0.02,9
2023-02-17,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-02-17 11:18:34,false,1.19,1.41,56
2023-02-17,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-17 02:05:35,false,3.41,3.74,75
2023-02-17,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-02-17 13:56:31,false,0.56,0.42,22
2023-02-16,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-02-16 16:50:08,false,0.66,1.05,20
2023-02-16,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-16 03:19:21,false,2.18,2.27,52
2023-02-16,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-16 10:59:41,false,0.51,0.43,19
2023-02-16,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-16 09:56:27,false,0.56,0.84,31
2023-02-16,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-16 03:20:39,false,1.16,1.56,29
2023-02-16,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-02-16 12:28:35,false,0.02,0.01,1
2023-02-16,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-16 06:30:56,false,3.98,0.60,27
2023-02-16,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-02-16 13:29:53,false,0.00,0.00,1
2023-02-16,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-16 07:34:04,false,0.93,1.05,56
2023-02-16,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-16 15:25:09,false,0.08,0.16,8
2023-02-16,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-02-16 05:14:24,false,1.26,1.14,109
2023-02-16,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-16 00:21:52,false,0.14,0.15,13
2023-02-16,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-02-15 23:38:37,false,0.86,0.62,67
2023-02-16,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2023-02-16 13:23:40,false,0.11,0.14,7
2023-02-16,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-16 11:59:19,false,1.51,1.91,38
2023-02-16,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-02-16 11:02:12,false,0.46,0.29,40
2023-02-16,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-15 23:55:55,false,0.57,0.47,43
2023-02-16,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-16 07:42:56,false,1.78,1.30,38
2023-02-16,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-02-15 23:45:53,false,0.74,0.47,57
2023-02-16,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-16 12:19:18,false,0.18,0.29,1
2023-02-16,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-02-16 12:16:30,false,0.22,0.23,8
2023-02-16,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-02-16 08:57:09,false,1.55,1.69,40
2023-02-16,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-16 09:27:51,false,0.04,0.03,6
2023-02-16,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-16 01:20:36,false,0.16,0.19,9
2023-02-16,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-16 09:55:03,false,0.58,0.65,34
2023-02-16,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-02-15 21:42:31,false,2.79,1.36,82
2023-02-16,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-16 07:01:29,false,2.48,4.22,8
2023-02-16,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-02-16 06:23:06,false,0.11,0.03,14
2023-02-16,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-02-15 22:33:38,false,1.94,1.44,89
2023-02-16,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-16 09:42:22,false,1.79,2.15,151
2023-02-15,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-15 08:04:19,false,0.43,0.42,26
2023-02-15,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-02-14 23:20:36,false,1.16,0.64,80
2023-02-15,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-15 04:38:11,false,1.86,1.69,59
2023-02-15,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-15 11:53:29,false,0.61,0.57,28
2023-02-15,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-15 11:09:31,false,1.34,1.38,91
2023-02-15,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-15 10:40:30,false,0.82,0.65,20
2023-02-15,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-02-14 23:17:11,false,1.21,0.88,89
2023-02-15,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-15 11:45:57,false,0.73,0.98,20
2023-02-15,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-02-15 19:20:12,false,0.16,0.15,6
2023-02-15,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-15 07:40:08,false,1.83,2.65,8
2023-02-15,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-15 03:20:50,false,1.15,1.26,37
2023-02-15,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-02-15 12:04:25,false,1.43,1.74,48
2023-02-15,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-15 09:29:21,false,0.01,0.02,2
2023-02-15,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-15 17:24:46,false,0.09,0.17,11
2023-02-15,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-15 01:19:58,false,0.17,0.18,10
2023-02-15,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-02-15 10:48:15,false,0.70,0.46,55
2023-02-15,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-02-14 21:21:14,false,3.15,2.68,162
2023-02-15,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-02-14 21:18:58,false,3.18,1.20,77
2023-02-15,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-15 12:20:12,false,0.16,0.21,12
2023-02-15,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-15 09:46:36,false,0.72,0.82,49
2023-02-15,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-15 08:43:18,false,6.78,0.65,45
2023-02-15,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-02-15 07:11:11,false,8.31,0.00,2
2023-02-15,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-15 00:13:03,false,0.28,0.30,24
2023-02-15,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-15 12:14:36,false,0.26,0.41,3
2023-02-15,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-15 01:07:14,false,0.38,0.46,20
2023-02-15,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-02-15 05:58:41,false,1.52,1.30,124
2023-02-15,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-02-15 09:26:15,false,0.06,0.01,9
2023-02-15,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2023-02-15 07:27:45,false,4.04,0.98,6
2023-02-14,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2023-02-14 11:34:24,false,0.93,0.60,30
2023-02-14,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2023-02-14 08:05:39,false,2.41,3.06,53
2023-02-14,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2023-02-14 10:23:21,false,2.11,2.25,166
2023-02-14,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2023-02-13 23:42:10,false,0.80,0.71,57
2023-02-14,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2023-02-14 00:23:29,false,0.11,0.11,7
2023-02-14,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2023-02-13 22:07:56,false,2.37,2.00,119
2023-02-14,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2023-02-14 12:46:31,false,0.72,0.76,28
2023-02-14,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2023-02-14 09:53:44,false,0.60,0.44,28
2023-02-14,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2023-02-13 22:40:01,false,1.83,1.25,115
2023-02-14,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2023-02-14 11:19:08,false,0.18,0.30,12
2023-02-14,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2023-02-13 22:37:43,false,1.87,1.05,80
2023-02-14,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2023-02-14 09:19:22,false,0.18,0.18,14
2023-02-14,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2023-02-14 11:38:14,false,4.86,7.18,1
2023-02-14,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2023-02-14 15:27:49,false,0.04,0.04,2
2023-02-14,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2023-02-14 11:50:17,false,0.66,0.01,1
2023-02-14,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2023-02-14 00:40:03,false,8.83,0.93,54
2023-02-14,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2023-02-14 18:27:15,false,0.05,0.02,3
2023-02-14,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2023-02-14 04:55:22,false,0.58,0.74,13
2023-02-14,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2023-02-14 07:47:12,false,0.71,0.56,23
2023-02-14,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2023-02-14 11:09:31,false,1.34,0.72,96
2023-02-14,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2023-02-14 14:11:01,false,0.32,0.37,13
2023-02-14,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2023-02-14 09:42:09,false,0.80,0.53,65
2023-02-14,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2023-02-14 15:25:18,false,0.08,0.05,8
2023-02-14,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2023-02-14 06:28:35,false,0.02,0.00,3
2023-02-14,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2023-02-13 23:57:52,false,0.54,0.41,31
2023-02-14,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2023-02-14 07:36:38,false,0.89,0.94,41
2023-02-14,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2023-02-14 05:44:13,false,1.76,1.60,165
2023-02-14,bellabot,SV1114223233002,20:50:E7:02:C0:F2,Soft-servis,2023-02-14 09:33:20,false,0.94,0.99,27
2023-02-14,kettybot,PNT102213716158,20:50:E7:02:12:A8,Baltiya Hotel,2023-02-14 01:57:28,false,9.54,0.20,12
